#uuid,ord_in_thread,author,published,title,language,crawled,site_url,country,domain_rank,thread_title,spam_score,main_img_url,replies_count,participants_count,likes,comments,shares,type
91f71c51863039aedf6eed301a74ab22c189843f,0,,2016-10-31T16:12:57.416+02:00,Global Unrest Cycle Elects Evangelical Mayor for Rio,english,2016-10-31T16:12:57.416+02:00,trunews.com,US,84363,Global Unrest Cycle Elects Evangelical Mayor for Rio,0,http://static.trunews.com/images/2016-10-30T183704Z_1_LYNXMPEC9T0OA_RTROPTP_4_BRAZIL-ELECTION.JPG,0,0,0,0,0,bs
2addfc8d7f88e631ff0f365666de45747beda92f,0,,2016-10-31T16:12:59.747+02:00,FBI Getting Warmer: Pay-to-Play,english,2016-10-31T16:12:59.747+02:00,trunews.com,US,84363,FBI Getting Warmer: Pay-to-Play,0,http://static.trunews.com/images/clinton_phonedownload.jpg,0,0,0,0,0,bs
a5fae6036e5f477032ccad51089c66c2ab67b842,0,,2016-10-31T16:12:59.967+02:00,Planned Parenthood: Abortion pill usage now rivals surgery,english,2016-10-31T16:12:59.967+02:00,trunews.com,US,84363,Planned Parenthood: Abortion pill usage now rivals surgery,0,http://static.trunews.com/images/2016-10-25T173559Z_3_LYNXNPEC9K0AV_RTROPTP_3_USA-COURT-ABORTION.JPG,0,0,0,0,0,bs
2dd31b13397dc5d41d0a2b578bd8edc77925619c,0,,2016-10-31T17:48:09.542+02:00,Iraqi Christians Return to Charred Churches Captured from ISIS,english,2016-10-31T17:48:09.542+02:00,trunews.com,US,84363,Iraqi Christians Return to Charred Churches Captured from ISIS,0,http://static.trunews.com/images/2016-10-30T183505Z_1_LYNXMPEC9T0O7_RTROPTP_3_MIDEAST-CRISIS-IRAQ-MOSUL.JPG,0,0,0,0,0,bs
a84844b3539020b99a9d3f07b00ccd83ae3f2c68,0,,2016-11-01T02:30:44.348+02:00,TRUNEWS 10/31/16 Dr. Lance Wallnau | Answered Prayer: The Cabal Crumbles,english,2016-11-01T02:30:44.348+02:00,trunews.com,US,84363,TRUNEWS 10/31/16 Dr. Lance Wallnau | Answered Prayer: The Cabal Crumbles,0,http://static.trunews.com/images/Show-10.31_.16_.jpg,0,0,0,0,0,bs
b65c66451511f04d7c29736a90dbb8b01d838517,0,,2016-11-01T15:11:19.138+02:00,"Thomas Reuters cuts 2000 jobs, spends $200m streamlining",english,2016-11-01T15:11:19.138+02:00,trunews.com,US,84363,"Thomas Reuters cuts 2000 jobs, spends $200m streamlining",0,http://static.trunews.com/images/2016-11-01T121829Z_3_LYNXMPECA026B_RTROPTP_3_THOMSON-REUTERS-RESULTS.JPG,0,0,0,0,0,bs
270b0f52fca0ca3fe6ccf513401370e76a81ad46,0,,2016-11-01T15:51:47.451+02:00,Digital Currency Alliances Building from Strong Asian Base,english,2016-11-01T15:51:47.451+02:00,trunews.com,US,84363,Digital Currency Alliances Building from Strong Asian Base,0,http://static.trunews.com/images/2016-11-01T054026Z_1_LYNXMPECA01RX_RTROPTP_4_ANT-FINANCIAL-STRATEGY.JPG,0,0,0,0,0,bs
0b6c0e37bb5e219483107d5391ba6cc81fee9516,0,,2016-11-01T15:51:51.072+02:00,Trump: Electing Clinton will cause a constitutional crisis,english,2016-11-01T15:51:51.072+02:00,trunews.com,US,84363,Trump: Electing Clinton will cause a constitutional crisis,0,http://static.trunews.com/images/640x640-12.jpeg,0,0,0,0,0,bs
7ee69dc995b332b0c894cd43844fa41df23a4c97,0,,2016-11-01T15:52:02.128+02:00,Refugee Manhunt After Family Found in Freezer in Denmark,english,2016-11-01T15:52:02.128+02:00,trunews.com,US,84363,Refugee Manhunt After Family Found in Freezer in Denmark,0,http://static.trunews.com/images/2016-10-17T150623Z_1_LYNXMPEC9G0XZ_RTROPTP_4_DENMARK-THREATS.JPG,0,0,0,0,0,bs
328c4a251f4634cfa0a18e3220c48b3b2ae38934,0,,2016-11-01T15:52:03.247+02:00,Europe Hopes for Clinton Win for More Deals With Iran,english,2016-11-01T15:52:03.247+02:00,trunews.com,US,84363,Europe Hopes for Clinton Win for More Deals With Iran,0,http://static.trunews.com/images/2016-11-01T124202Z_1_LYNXMPECA02E4_RTROPTP_4_USA-ELECTION-IRAN-EUROPE.JPG,0,0,0,0,0,bs
f6739d0e227c9eeb5072b73c430db14bd689cc13,0,,2016-11-01T15:52:06.676+02:00,Vladimir The Great: Russia s Refurbished Empire,english,2016-11-01T15:52:06.676+02:00,trunews.com,US,84363,Vladimir The Great: Russia s Refurbished Empire,0,http://static.trunews.com/images/RTX1ORIA.jpg,0,0,0,0,0,bs
0ce68462e538669b6fc6d1ccd019ce4f95e44420,0,,2016-11-01T15:52:14.636+02:00,Obama Ban: Religious Foreign Aid,english,2016-11-01T15:52:14.636+02:00,trunews.com,US,84363,Obama Ban: Religious Foreign Aid,0,http://static.trunews.com/images/aiddownload.jpg,0,0,0,0,0,bs
75bdf2444b45597531213abb784e6790d4de56a6,0,,2016-11-01T16:16:25.913+02:00,DOJ: Comey NOT ordered to withhold discovery,english,2016-11-01T16:16:25.913+02:00,trunews.com,US,84363,DOJ: Comey NOT ordered to withhold discovery,0,http://static.trunews.com/images/lynchdownload.jpg,0,0,0,0,0,bs
487fcae0a5886df6246b3d945e4e1e1927659748,0,,2016-11-01T23:36:30.118+02:00,Chinese J-20 stealth fighter debuts in skies of Zhuhai,english,2016-11-01T23:36:30.118+02:00,trunews.com,US,84363,Chinese J-20 stealth fighter debuts in skies of Zhuhai,0,http://static.trunews.com/images/2016-11-01T031605Z_1_LYNXMPECA01PB_RTROPTP_4_AIRSHOW-CHINA.JPG,0,0,0,0,0,bs
203dd578979d04b63b3f12305bac4890abc9a450,0,,2016-11-02T00:17:17.423+02:00,TRUNEWS 11/01/16 Sen Dick Black | FBI Uprising Threatens Clinton Syndicate,english,2016-11-02T00:17:17.423+02:00,trunews.com,US,84363,TRUNEWS 11/01/16 Sen Dick Black | FBI Uprising Threatens Clinton Syndicate,0,http://static.trunews.com/images/Show-11.01_.16_.jpg,0,0,0,0,0,bs
d3ac6100cd441288d51f823f9923fd7dd35b667a,0,,2016-11-02T00:29:57.784+02:00,Federal Judge:  Where are the Christians ?,english,2016-11-02T00:29:57.784+02:00,trunews.com,US,84363,Federal Judge:  Where are the Christians ?,0,http://static.trunews.com/images/refugees_download.jpg,0,0,0,0,0,bs
fdff66df28cef2f3365357e77bc8b12722e93357,0,,2016-11-02T15:00:31.476+02:00,Duterte Calls US Admin  Monkeys  for Halting Arms Sales,english,2016-11-02T15:00:31.476+02:00,trunews.com,US,84363,Duterte Calls US Admin  Monkeys  for Halting Arms Sales,0,http://static.trunews.com/images/2016-11-02T111455Z_1_LYNXMPECA10OZ_RTROPTP_4_PHILIPPINES-DUTERTE-LABOUR.JPG,0,0,0,0,0,bs
78988c31d8ac6902812564e83974108f9ceb9081,0,,2016-11-02T15:32:22.540+02:00,Trump Win Jitters New World Order Financial Markets,english,2016-11-02T15:32:22.540+02:00,trunews.com,US,84363,Trump Win Jitters New World Order Financial Markets,0,http://static.trunews.com/images/2016-11-02T043638Z_2_LYNXMPECA1014_RTROPTP_3_GLOBAL-MARKETS.JPG,0,0,0,0,0,bs
2482f2e59c18e8c744d518bf5c91b2848d8ff4b8,0,,2016-11-02T15:32:25.694+02:00,Some Early Voters: Changing their Minds,english,2016-11-02T15:32:25.694+02:00,trunews.com,US,84363,Some Early Voters: Changing their Minds,0,http://static.trunews.com/images/BALLOTdownload.jpg,0,0,0,0,0,bs
c0fdb9f1cdd16d617d543cd0dd7ba594b11d6058,0,,2016-11-02T15:32:28.015+02:00,Militias prepare for election unrest while Christians fast,english,2016-11-02T15:32:28.015+02:00,trunews.com,US,84363,Militias prepare for election unrest while Christians fast,0,http://static.trunews.com/images/2016-11-02T102009Z_1_LYNXMPECA10L3_RTROPTP_4_USA-ELECTION-MILITIA.JPG,0,0,0,0,0,bs
cb6a8eae4d8d26bd6953802e212d881169ab0fbd,0,,2016-11-02T16:03:53.213+02:00,FBI releases Bill Clinton pay-to-play investigation,english,2016-11-02T16:03:53.213+02:00,trunews.com,US,84363,FBI releases Bill Clinton pay-to-play investigation,0,http://static.trunews.com/images/2016-10-18T100344Z_1_LYNXNPEC9H0IF_RTROPTP_4_USA-ELECTION-OBAMACARE.JPG,0,0,0,0,0,bs
0e41f8fcf5d2bf8fe10068c4b5e1599ec3dd51fa,0,,2016-11-02T16:20:01.080+02:00,The Russia-Microsoft CyberWar is Underway,english,2016-11-02T16:20:01.080+02:00,trunews.com,US,84363,The Russia-Microsoft CyberWar is Underway,0,http://static.trunews.com/images/2016-11-01T203137Z_2_LYNXMPECA02W6_RTROPTP_4_MICROSOFT-RESULTS.JPG,0,0,0,0,0,bs
31fe47ff0d1319a54093c459f8b56acfde97c1fc,0,,2016-11-02T16:20:02.187+02:00,US Supreme Court: Transgender Bathroom in Schools,english,2016-11-02T16:20:02.187+02:00,trunews.com,US,84363,US Supreme Court: Transgender Bathroom in Schools,0,http://static.trunews.com/images/bathroom.jpg,0,0,0,0,0,bs
e9b2c67acda9564d8aabec9880bf0d92dbbd0691,0,,2016-11-02T22:15:35.247+02:00,Russian Scientist Says Newest Ice Age is Happening Now,english,2016-11-02T22:15:35.247+02:00,trunews.com,US,84363,Russian Scientist Says Newest Ice Age is Happening Now,0,http://static.trunews.com/images/ice_age.jpg,0,0,0,0,0,bs
941d85505230a30592a4e75f01792a31fe629016,0,,2016-11-03T00:29:25.095+02:00,TRUNEWS 11/02/16 Jim Rickards | Spook D etat: Deep State Civil War,english,2016-11-03T00:29:25.095+02:00,trunews.com,US,84363,TRUNEWS 11/02/16 Jim Rickards | Spook D etat: Deep State Civil War,0,http://static.trunews.com/images/Show-11.02_.16_.jpg,0,0,0,0,0,bs
f2b495d22e8a9f98c2cd96e6f7a6be04347cea9a,0,,2016-11-03T15:00:29.468+02:00,Black Christian leaders issue Clinton letter of demands,english,2016-11-03T15:00:29.468+02:00,trunews.com,US,84363,Black Christian leaders issue Clinton letter of demands,0,http://static.trunews.com/images/2016-11-03T115345Z_1_LYNXMPECA20SL_RTROPTP_4_USA-ELECTION-NORTHCAROLINA.JPG,0,0,0,0,0,bs
87e913610a3795734dfcc86641e7687f52453dd8,0,,2016-11-03T16:57:16.591+02:00,Hillary Campaign Fakes It Most of the Time,english,2016-11-03T16:57:16.591+02:00,trunews.com,US,84363,Hillary Campaign Fakes It Most of the Time,0,http://static.trunews.com/images/2016-11-03T083609Z_1_LYNXMPECA20EV_RTROPTP_4_USA-ELECTION-CLINTON.JPG,0,0,0,0,0,bs
80abb1b140900aa0f4bbee59b89dd54ef9be3ca5,0,,2016-11-03T16:57:16.827+02:00,"Secret Service Knew About, Managed Clinton Private Server",english,2016-11-03T16:57:16.827+02:00,trunews.com,US,84363,"Secret Service Knew About, Managed Clinton Private Server",0,http://static.trunews.com/images/secret-service-top.jpg,0,0,0,0,0,bs
d0dcb9084518368a2f43a89447226e6febf55335,0,,2016-11-03T16:57:17.305+02:00,Conway: Called Delusional on  The View ,english,2016-11-03T16:57:17.305+02:00,trunews.com,US,84363,Conway: Called Delusional on  The View ,0,http://static.trunews.com/images/conwatdownload1.jpg,0,0,0,0,0,bs
20aa72ca884382859a6c7cbfbd33a674f8b03356,0,,2016-11-03T16:57:17.455+02:00,New World Order Pushes Back on Brexit Revolution,english,2016-11-03T16:57:17.455+02:00,trunews.com,US,84363,New World Order Pushes Back on Brexit Revolution,0,http://static.trunews.com/images/2016-11-03T102157Z_2_LYNXMPECA20ML_RTROPTP_4_BRITAIN-EU-ARTICLE-50-LAWMAKERS.JPG,0,0,0,0,0,bs
d2c493dd472f61d6a40b441c5dc4ae7a6aa5c6a0,0,,2016-11-03T16:57:17.566+02:00,Bret Baier: FBI Indictment ALMOST certain in Hillary case,english,2016-11-03T16:57:17.566+02:00,trunews.com,US,84363,Bret Baier: FBI Indictment ALMOST certain in Hillary case,0,http://static.trunews.com/images/2016-11-03T024207Z_2_LYNXMPECA115G_RTROPTP_4_USA-ELECTION-CLINTON.JPG,0,0,0,0,0,bs
2cb20b78c032c6c8237ec6ca3daa0fe9c979607a,0,,2016-11-03T16:57:17.610+02:00,US TV: LGBTQ Characters Doubled,english,2016-11-03T16:57:17.610+02:00,trunews.com,US,84363,US TV: LGBTQ Characters Doubled,0,http://static.trunews.com/images/lgbtdownload.jpg,0,0,0,0,0,bs
be793db055bdcae2b8e9c24f6b6bd3eb5df2b29b,0,,2016-11-03T17:04:32.221+02:00,Dueling Drills Further Increase NATO Russia Tensions,english,2016-11-03T17:04:32.221+02:00,trunews.com,US,84363,Dueling Drills Further Increase NATO Russia Tensions,0,http://static.trunews.com/images/russia.jpg,0,0,0,0,0,bs
643bf84714ea2a3fc4785147757516d691c2a5fe,0,,2016-11-03T17:04:32.718+02:00,Oil prices rise globally amid glut woes,english,2016-11-03T17:04:32.718+02:00,trunews.com,US,84363,Oil prices rise globally amid glut woes,0,http://static.trunews.com/images/2016-11-03T020110Z_1_LYNXMPECA201G_RTROPTP_3_OIL-ENERGY-OIL.JPG,0,0,0,0,0,bs
823d74aa1b784a48de9280c86f343a55fc62c003,0,,2016-11-03T17:12:45.245+02:00,Deutsche Bank Unloading Asian Assets to Boost Ledger,english,2016-11-03T17:12:45.245+02:00,trunews.com,US,84363,Deutsche Bank Unloading Asian Assets to Boost Ledger,0,http://static.trunews.com/images/2016-11-03T091738Z_1_LYNXMPECA20HD_RTROPTP_3_DEUTSCHEBANK-RESULTS.JPG,0,0,0,0,0,bs
f86ca6bb2726c1a9ba6c6cdbf7ee3621a69fde45,0,,2016-11-03T19:53:40.507+02:00,Germany Clamping Down on Offshore Tax Havens,english,2016-11-03T19:53:40.507+02:00,trunews.com,US,84363,Germany Clamping Down on Offshore Tax Havens,0,http://static.trunews.com/images/2016-11-03T152358Z_1_LYNXMPECA2157_RTROPTP_3_IMF-G20.JPG,0,0,0,0,0,bs
787b01c877123b1dbef3b42cd4ad6ae0dbd5786d,0,,2016-11-03T19:53:42.499+02:00,Putin Dedicates Christian Statue to Prince Vladimir,english,2016-11-03T19:53:42.499+02:00,trunews.com,US,84363,Putin Dedicates Christian Statue to Prince Vladimir,0,http://static.trunews.com/images/vlad_statue.jpeg,0,0,0,0,0,bs
9856dd0e556908883f791db753c33ddfef901557,0,,2016-11-04T02:35:15.056+02:00,"TRUNEWS 11/03/16 John Guandolo, Hugh Galyean | Clinton-Epstein Molech-Minerva Connection",english,2016-11-04T02:35:15.056+02:00,trunews.com,US,84363,"TRUNEWS 11/03/16 John Guandolo, Hugh Galyean | Clinton-Epstein Molech-Minerva Connection",0,http://static.trunews.com/images/Show-11.03_.16_1.jpg,0,0,0,0,0,bs
61dee80f6774a677fb9ba79b7828e517698bb49d,0,,2016-11-04T14:26:06.528+02:00,NC Transgender Bathrooms:  We don t care ,english,2016-11-04T14:26:06.528+02:00,trunews.com,US,84363,NC Transgender Bathrooms:  We don t care ,0,http://static.trunews.com/images/we_dont_caredownload.jpg,0,0,0,0,0,bs
e331469c310461bdd0885548da2bedbdd1b6630a,0,,2016-11-04T14:26:13.931+02:00,IS Mosul Stronghold : Hundreds Slaughtered,english,2016-11-04T14:26:13.931+02:00,trunews.com,US,84363,IS Mosul Stronghold : Hundreds Slaughtered,0,http://static.trunews.com/images/IS1.jpg,0,0,0,0,0,bs
f0d039a6c85014e865ffa6fea9a2c46d6166a042,0,,2016-11-04T15:11:54.593+02:00,US intelligence warns public of pre-election day terror,english,2016-11-04T15:11:54.593+02:00,trunews.com,US,84363,US intelligence warns public of pre-election day terror,0,http://static.trunews.com/images/640x640-13.jpeg,0,0,0,0,0,bs
130b0407243853c635eae9ba2d4c7e69ebe35617,0,,2016-11-04T15:39:28.671+02:00,ISIS loses grip on Mosul: Special Forces surround jihadists,english,2016-11-04T15:39:28.671+02:00,trunews.com,US,84363,ISIS loses grip on Mosul: Special Forces surround jihadists,0,http://static.trunews.com/images/2016-11-04T071856Z_1_LYNXMPECA30G2_RTROPTP_4_MIDEAST-CRISIS-IRAQ-MOSUL.JPG,0,0,0,0,0,bs
0ba9e5bb7ca7fbed2970fd54977df3e899a854d0,0,,2016-11-04T16:31:05.036+02:00,Troubled Credit Suisse Bank Posts Surprise Profit,english,2016-11-04T16:31:05.036+02:00,trunews.com,US,84363,Troubled Credit Suisse Bank Posts Surprise Profit,0,http://static.trunews.com/images/2016-11-03T095223Z_2_LYNXMPECA20HR_RTROPTP_4_CREDIT-SUISSE-GP-RESULTS.JPG,0,0,0,0,0,bs
73ba579c56ea01d7ea109d743200c12f7bcd152d,0,,2016-11-04T16:31:06.340+02:00,Saudi s threaten OPEC oil freeze over Iran row,english,2016-11-04T16:31:06.340+02:00,trunews.com,US,84363,Saudi s threaten OPEC oil freeze over Iran row,0,http://static.trunews.com/images/r-79.jpeg,0,0,0,0,0,bs
9d9ceb6de554ba7b8af60fbdbb471eaa3190565a,0,,2016-11-04T16:31:06.528+02:00,North Korea Ready for New Missile Launch Within Days,english,2016-11-04T16:31:06.528+02:00,trunews.com,US,84363,North Korea Ready for New Missile Launch Within Days,0,http://static.trunews.com/images/2016-11-01T203406Z_1_LYNXMPECA02WG_RTROPTP_4_NORTHKOREA-POLITICS.JPG,0,0,0,0,0,bs
a2a529d9b5c4894358a3531039743638b9632a5d,0,,2016-11-05T00:56:47.457+02:00,TRUNEWS 11/04/16 Spirit Cooking: Will America Repent Before The Russians Fry US,english,2016-11-05T00:56:47.457+02:00,trunews.com,US,84363,TRUNEWS 11/04/16 Spirit Cooking: Will America Repent Before The Russians Fry US,0,http://static.trunews.com/images/Show-11.04_.16_.jpg,0,0,0,0,0,bs
e9e2ef441471f87bb219a26d7b26d75934fb7601,0,,2016-11-07T17:40:37.284+02:00, The Largest Unprosecuted Charity Fraud Ever Attempted .,english,2016-11-07T17:40:37.284+02:00,trunews.com,US,84363, The Largest Unprosecuted Charity Fraud Ever Attempted .,0,http://static.trunews.com/images/clinton_foundationdownload.jpg,0,0,0,0,0,bs
a8594e93f7a752c9ac3b85b5f1153f1ff0496b1f,0,,2016-11-07T17:40:37.477+02:00,Influence Peddling Scheme Hits President Park in Korea,english,2016-11-07T17:40:37.477+02:00,trunews.com,US,84363,Influence Peddling Scheme Hits President Park in Korea,0,http://static.trunews.com/images/2016-11-06T083211Z_2_LYNXMPECA501T_RTROPTP_3_SOUTHKOREA-POLITICS.JPG,0,0,0,0,0,bs
cca22025fa3272b6f9c4baec48fbc7679fbb5cc5,0,,2016-11-07T17:40:37.658+02:00,FBI Cops Out on Pressing Charges Against Hillary,english,2016-11-07T17:40:37.658+02:00,trunews.com,US,84363,FBI Cops Out on Pressing Charges Against Hillary,0,http://static.trunews.com/images/2016-11-07T075020Z_2_LYNXMPECA60BH_RTROPTP_4_USA-ELECTION-CLINTON.JPG,0,0,0,0,0,bs
180157d7e7eee8493ec48ad2c4e9c8e2eb5d8e23,0,,2016-11-07T19:18:12.674+02:00,World Markets Rally with Glee After Hillary Email Dismissal,english,2016-11-07T19:18:12.674+02:00,trunews.com,US,84363,World Markets Rally with Glee After Hillary Email Dismissal,0,http://static.trunews.com/images/2016-11-06T234830Z_2_LYNXMPECA50XD_RTROPTP_3_MSCI-INDEXES.JPG,0,0,0,0,0,bs
c36d951bd1e3bd4e6ca7d6b8a53fbadad48daa81,0,,2016-11-07T19:18:12.886+02:00,The Fix Is In on UK Brexit Vote in Parliament,english,2016-11-07T19:18:12.886+02:00,trunews.com,US,84363,The Fix Is In on UK Brexit Vote in Parliament,0,http://static.trunews.com/images/2016-11-07T155527Z_1_LYNXMPECA616N_RTROPTP_3_BRITAIN-EU.JPG,0,0,0,0,0,bs
85b7f08504c5dff243fc152c70abfb198cb481e4,0,,2016-11-07T21:43:01.828+02:00,FBI Agents Must Come Forward to Confront Corruption,english,2016-11-07T21:43:01.828+02:00,trunews.com,US,84363,FBI Agents Must Come Forward to Confront Corruption,0,http://static.trunews.com/images/2016-10-31T173531Z_1_LYNXMPEC9U19Q_RTROPTP_4_USA-ELECTION-CLINTON.JPG,0,0,0,0,0,bs
3864772ab3ddbc5c46e9d0928de7f8642e12d9bc,0,,2016-11-07T21:43:05.141+02:00,Federal Agents Will Be Watching You Vote on Election Day,english,2016-11-07T21:43:05.141+02:00,trunews.com,US,84363,Federal Agents Will Be Watching You Vote on Election Day,0,http://static.trunews.com/images/2016-11-07T153125Z_2_LYNXMPECA615M_RTROPTP_3_USA-ELECTION-CLINTON.JPG,0,0,0,0,0,bs
a742473231068c7220b71415e287f229d1ee1719,0,,2016-11-07T21:43:07.194+02:00,North Korea May Provide It s Own Election Day Bombshell,english,2016-11-07T21:43:07.194+02:00,trunews.com,US,84363,North Korea May Provide It s Own Election Day Bombshell,0,http://static.trunews.com/images/2016-11-04T194901Z_1_LYNXMPECA31HS_RTROPTP_3_NORTHKOREA-POLITICS.JPG,0,0,0,0,0,bs
5d2645b18eb825671022d9265afc95d33a06b810,0,,2016-11-07T21:43:09.436+02:00,Jezebel Is Going Down!,english,2016-11-07T21:43:09.436+02:00,trunews.com,US,84363,Jezebel Is Going Down!,0,http://static.trunews.com/images/snake-stomper1.jpg,0,0,0,0,0,bs
72408ba30f73dcf35bbc821384479ff6648fe070,0,,2016-11-08T01:47:32.093+02:00,"TRUNEWS 11/07/16 Jerome Corsi, Dr. Peter Jones | Election Day: Reprieve or Judgment?",english,2016-11-08T01:47:32.093+02:00,trunews.com,US,84363,"TRUNEWS 11/07/16 Jerome Corsi, Dr. Peter Jones | Election Day: Reprieve or Judgment?",0,http://static.trunews.com/images/Show-11.07_.16_.jpg,0,0,0,0,0,bs
6e004dfa042ad8ca95638493954147da3319a460,0,,2016-11-08T16:47:54.198+02:00,Americans Go to the Polls to Choose Destiny for Nation,english,2016-11-08T16:47:54.198+02:00,trunews.com,US,84363,Americans Go to the Polls to Choose Destiny for Nation,0,http://static.trunews.com/images/2016-11-08T135736Z_1_LYNXMPECA70YK_RTROPTP_4_USA-ELECTION.JPG,0,0,0,0,0,bs
9a10abe06066db25d5ccb1b5ff4616e14ef4b151,0,,2016-11-08T16:47:57.586+02:00,Trump and Clinton Choice Impacting Global Markets,english,2016-11-08T16:47:57.586+02:00,trunews.com,US,84363,Trump and Clinton Choice Impacting Global Markets,0,http://static.trunews.com/images/2016-11-08T093429Z_1_LYNXMPECA70I7_RTROPTP_3_BRITAIN-FTSE.JPG,0,0,0,0,0,bs
4326caf93dc5045e424a8a65703b3a800f255e12,0,,2016-11-08T16:47:59.607+02:00,Oil Markets Rattled by US Election Uncertainty,english,2016-11-08T16:47:59.607+02:00,trunews.com,US,84363,Oil Markets Rattled by US Election Uncertainty,0,http://static.trunews.com/images/2016-11-08T005143Z_1_LYNXMPECA7015_RTROPTP_3_OPEC-SURVEY.JPG,0,0,0,0,0,bs
c3d6f956aa3522c8f7bd20de84fa9c934a19062e,0,,2016-11-08T16:47:59.775+02:00,Gun Control: 4 States Vote YES,english,2016-11-08T16:47:59.775+02:00,trunews.com,US,84363,Gun Control: 4 States Vote YES,0,http://static.trunews.com/images/gunsdownload.jpg,0,0,0,0,0,bs
20434a531ea92deded567ee038d4092526ec2943,0,,2016-11-08T17:14:56.201+02:00,Nevada: Rep. Election Workers Intimidated,english,2016-11-08T17:14:56.201+02:00,trunews.com,US,84363,Nevada: Rep. Election Workers Intimidated,0,http://static.trunews.com/images/pollsdownload.jpg,0,0,0,0,0,bs
1b625870bbbcbdd8326f1b68f617b4c0f6152ed6,0,,2016-11-08T22:41:03.068+02:00,Voters Can Fight Back Against Election Fraud,english,2016-11-08T22:41:03.068+02:00,trunews.com,US,84363,Voters Can Fight Back Against Election Fraud,0,http://static.trunews.com/images/2016-11-08T121652Z_1_LYNXMPECA70RS_RTROPTP_3_USA-ELECTION.JPG,0,0,0,0,0,bs
cff6348c164088b86099580be2ebf92f54e16128,0,,2016-11-08T22:41:05.197+02:00,Donald or Hillary: A Decision Between Life and Death,english,2016-11-08T22:41:05.197+02:00,trunews.com,US,84363,Donald or Hillary: A Decision Between Life and Death,0,http://static.trunews.com/images/2016-11-08T141406Z_2_LYNXMPECA70ZD_RTROPTP_3_USA-ELECTION1.JPG,0,0,0,0,0,bs
9dd51974c4a9fa60373c0135d616bed29f23d56f,0,,2016-11-08T22:41:05.990+02:00,"Election:  Today, a kingdom will be toppled. ",english,2016-11-08T22:41:05.990+02:00,trunews.com,US,84363,"Election:  Today, a kingdom will be toppled. ",0,http://static.trunews.com/images/whdownload.jpg,0,0,0,0,0,bs
383a35cf47235a9d6265f5828c305734799645a6,0,,2016-11-08T22:41:06.221+02:00,WikiLeaks TOP 44: Election defined Julian Assange,english,2016-11-08T22:41:06.221+02:00,trunews.com,US,84363,WikiLeaks TOP 44: Election defined Julian Assange,0,http://static.trunews.com/images/2016-11-07T130105Z_2_MTZGRQECB79UH0GY_RTRFIPP_0_ECUADOR-ASSANGE.JPG,0,0,0,0,0,bs
6c095e959752a25716deb7fe67e8d223f1549f45,0,,2016-11-09T00:26:30.104+02:00,"TRUNEWS 11/08/16 Robert Jeffress, Darrell Scott | America s Decision Day 2016",english,2016-11-09T00:26:30.104+02:00,trunews.com,US,84363,"TRUNEWS 11/08/16 Robert Jeffress, Darrell Scott | America s Decision Day 2016",0,http://static.trunews.com/images/Show-11.08_.16_.jpg,0,0,0,0,0,bs
0ed8fb8a59cef085416fe6985c8b7a5acfdf0473,0,,2016-11-09T16:49:49.727+02:00,TRUMP DEFEATS CLINTON IN ELECTION STUNNER,english,2016-11-09T16:49:49.727+02:00,trunews.com,US,84363,TRUMP DEFEATS CLINTON IN ELECTION STUNNER,0,http://static.trunews.com/images/2016-11-09T083941Z_2_LYNXMPECA80SI_RTROPTP_4_USA-ELECTION-TRUMP.JPG,0,0,0,0,0,bs
0441ecc2aea06b6847ac7f7aee49ca2bc7228dab,0,,2016-11-09T16:49:50.218+02:00,Putin Says He Can Work With New Trump Government,english,2016-11-09T16:49:50.218+02:00,trunews.com,US,84363,Putin Says He Can Work With New Trump Government,0,http://static.trunews.com/images/2016-11-09T133029Z_3_LYNXMPECA81IH_RTROPTP_4_RUSSIA-POLITICS.JPG,0,0,0,0,0,bs
e7ed7e612169db021ffb051f468814d609d34e6a,0,,2016-11-09T16:49:50.917+02:00,US Election Calls Out Global Warming Hoax,english,2016-11-09T16:49:50.917+02:00,trunews.com,US,84363,US Election Calls Out Global Warming Hoax,0,http://static.trunews.com/images/2016-11-09T131900Z_2_LYNXMPECA81MA_RTROPTP_4_INDIA-POLLUTION.JPG,0,0,0,0,0,bs
75e53adeabdc45c89ee0663ba688eeb883ae8e00,0,,2016-11-17T14:50:00.000+02:00,Mike Pence Purges Transition Team of Registered Lobbyists - Truth And Action,english,2016-11-18T04:15:26.168+02:00,truthandaction.org,US,49688,Mike Pence Purges Transition Team of Registered Lobbyists - Truth And Action,0.156,http://www.truthandaction.org/wp-content/uploads/2016/11/mike_pence.png,0,0,0,0,0,bs
ca4f42e658c1f72246ad8f748faf76341410f33a,0,Truth Broadcast Network,2016-10-28T17:59:00.000+03:00,Western-led operation against ISIS a spectacle   Serbian President Nikolic,english,2016-10-28T18:17:18.228+03:00,truthbroadcastnetwork.com,US,,Western-led operation against ISIS a spectacle   Serbian President Nikolic,0,http://i0.wp.com/truthbroadcastnetwork.com/wp-content/uploads/2016/28//western-led-operation-against-is.jpg?fit=480%2C360,0,1,0,0,0,bs
